roinum	x	y	z	v1	v2	v3	v4
3	126	86	26	2.982185	0.9409781	2035	1433
3	127	86	26	3.103467	1.005471	1894	1392
3	128	86	26	3.192428	1.051087	1825	1284
3	129	86	26	3.205972	1.107135	1859	996
3	130	86	26	3.16811	1.156643	1700	1232
3	131	86	26	3.046212	1.154987	2032	1215
3	132	86	26	2.883682	1.087514	1920	1261
3	133	86	26	2.843665	0.984525	1983	1373
3	134	86	26	2.911078	0.9015706	2045	1338
3	135	86	26	2.854439	0.8757405	1991	1344
3	136	86	26	2.570318	0.8976795	1984	1373
3	137	86	26	2.260341	0.9301327	1980	1356
3	138	86	26	2.163377	0.949257	2005	1411
3	139	86	26	2.293586	0.9574531	2013	1374
3	140	86	26	2.515218	0.9626688	2065	1426
3	141	86	26	2.701451	0.9531481	1994	1444
3	142	86	26	2.76517	0.9206948	2000	1456
3	143	86	26	2.713148	0.8944507	1995	1399
3	144	86	26	2.658356	0.9208604	2012	1444
3	145	86	26	2.71284	0.9970261	2025	1386
3	146	86	26	2.912002	1.054978	2086	1318
3	147	86	26	3.221055	1.051087	2239	1344
3	148	86	26	3.581208	1.038586	2313	1315
3	149	86	26	3.890569	1.097449	2199	1280
3	150	86	26	4.018624	1.203419	2237	1426
3	151	86	26	3.88903	1.253175	2057	1659
3	118	87	26	2.766402	1.028734	1957	982
3	119	87	26	2.760861	1.028486	1955	1007
3	120	87	26	2.791951	1.018882	1927	1007
3	121	87	26	2.840894	0.9754182	1951	1151
3	122	87	26	2.914156	0.8946163	1957	1167
3	123	87	26	2.972335	0.8138972	1994	1189
3	124	87	26	2.972643	0.7910475	2023	1293
3	125	87	26	2.956636	0.840224	2085	1428
3	126	87	26	2.986495	0.9112569	2005	1433
3	127	87	26	3.038824	0.9548038	1954	1391
3	128	87	26	3.063758	0.9814618	2093	1409
3	129	87	26	3.081612	1.02327	1935	1217
3	130	87	26	3.078841	1.06185	1912	1226
3	131	87	26	2.966178	1.055641	2011	1348
3	132	87	26	2.751626	0.9985163	1901	1397
3	133	87	26	2.638347	0.9348517	2011	1414
3	134	87	26	2.697757	0.9148996	2044	1379
3	135	87	26	2.694987	0.9405642	2005	1361
3	136	87	26	2.453962	0.9644901	2079	1288
3	137	87	26	2.150756	0.9499193	2054	1292
3	138	87	26	2.065797	0.9162242	2010	1380
3	139	87	26	2.221863	0.904137	1995	1303
3	140	87	26	2.454885	0.9185423	2028	1396
3	141	87	26	2.651584	0.9278147	2040	1402
3	142	87	26	2.737158	0.9193702	2073	1391
3	143	87	26	2.692832	0.920612	2068	1335
3	144	87	26	2.620186	0.9581981	2104	1352
3	145	87	26	2.664512	1.013584	2104	1358
3	146	87	26	2.895687	1.039331	2311	1341
3	147	87	26	3.276771	1.030059	2336	1360
3	148	87	26	3.692332	1.044878	2427	1286
3	149	87	26	4.013391	1.134042	2357	1371
3	150	87	26	4.119589	1.263027	2370	1456
3	151	87	26	3.948748	1.341097	2142	1579
3	119	88	26	2.615876	0.9928867	1939	941
3	120	88	26	2.621417	0.977488	1964	972
3	121	88	26	2.630036	0.9319541	1921	1117
3	122	88	26	2.654662	0.8605073	1977	1133
3	123	88	26	2.713456	0.7957664	1949	1242
3	124	88	26	2.798415	0.7807816	2093	1351
3	125	88	26	2.897226	0.8261499	2113	1382
3	126	88	26	2.972027	0.8920498	2058	1441
3	127	88	26	2.964331	0.9319541	1965	1396
3	128	88	26	2.898457	0.9456971	2293	1444
3	129	88	26	2.86552	0.9576187	2051	1301
3	130	88	26	2.848282	0.9663942	2006	1381
3	131	88	26	2.734388	0.9491742	2013	1360
3	132	88	26	2.526916	0.9102634	1997	1380
3	133	88	26	2.419178	0.8926294	1993	1383
3	134	88	26	2.481358	0.9266556	2039	1383
3	135	88	26	2.507523	0.9882505	2033	1345
3	136	88	26	2.339144	1.018551	2142	1294
3	137	88	26	2.119974	0.9921416	2040	1313
3	138	88	26	2.080573	0.9473528	2043	1355
3	139	88	26	2.217554	0.9293876	1989	1314
3	140	88	26	2.396707	0.9341894	2021	1345
3	141	88	26	2.550926	0.9310434	1990	1363
3	142	88	26	2.652507	0.9205292	2038	1376
3	143	88	26	2.659895	0.9336098	2091	1339
3	144	88	26	2.611875	0.9755838	2061	1313
3	145	88	26	2.642349	1.009279	2113	1337
3	146	88	26	2.854747	0.9989303	2253	1363
3	147	88	26	3.219824	0.9659803	2372	1305
3	148	88	26	3.607681	0.9774052	2286	1326
3	149	88	26	3.891493	1.073357	2481	1355
3	150	88	26	3.974913	1.220225	2423	1415
3	119	89	26	2.458887	0.9871743	1927	909
3	120	89	26	2.42872	0.9859324	1986	991
3	121	89	26	2.405326	0.9644901	2026	1099
3	122	89	26	2.396091	0.9167209	2009	1218
3	123	89	26	2.453346	0.8576097	2022	1146
3	124	89	26	2.598638	0.8246598	2035	1318
3	125	89	26	2.789488	0.8448602	2113	1434
3	126	89	26	2.931087	0.9026468	2002	1441
3	127	89	26	2.920313	0.9508299	1952	1367
3	128	89	26	2.793182	0.9580326	2142	1400
3	129	89	26	2.686368	0.9324508	2078	1394
3	130	89	26	2.616492	0.8916359	2014	1351
3	131	89	26	2.48105	0.8509866	1936	1372
3	132	89	26	2.304052	0.8293787	1995	1358
3	133	89	26	2.243103	0.8522284	2016	1390
3	134	89	26	2.329601	0.9239236	2053	1364
3	135	89	26	2.372696	1.008203	2047	1371
3	136	89	26	2.261265	1.053902	2092	1352
3	137	89	26	2.136904	1.047858	2068	1378
3	138	89	26	2.157221	1.023105	2041	1408
3	139	89	26	2.277887	1.007706	1986	1321
3	140	89	26	2.391474	0.9913137	2009	1318
3	141	89	26	2.493055	0.9582809	2027	1284
3	142	89	26	2.60264	0.928477	2081	1349
3	143	89	26	2.666667	0.9367558	2125	1358
3	144	89	26	2.661742	0.9760805	2098	1348
3	145	89	26	2.663897	0.9943769	2200	1399
3	146	89	26	2.778714	0.955135	2185	1384
3	147	89	26	3.024049	0.888076	2514	1357
3	148	89	26	3.305399	0.8666337	2350	1387
3	149	89	26	3.519951	0.9422199	2554	1401
3	150	89	26	3.596599	1.098856	2292	1538
3	119	90	26	2.382547	1.032543	1926	941
3	120	90	26	2.284044	1.048024	1956	1021
3	121	90	26	2.244334	1.051667	1981	1008
3	122	90	26	2.260957	1.030142	2056	1190
3	123	90	26	2.346839	0.9762461	1995	1234
3	124	90	26	2.507523	0.9156447	2029	1313
3	125	90	26	2.71992	0.8936229	2141	1427
3	126	90	26	2.903075	0.9279802	2027	1419
3	127	90	26	2.943092	0.9799716	2068	1422
3	128	90	26	2.835661	0.9915621	2002	1436
3	129	90	26	2.71438	0.9395707	2090	1381
3	130	90	26	2.606334	0.8528079	2015	1388
3	131	90	26	2.431183	0.7826858	1981	1441
3	132	90	26	2.238794	0.7681978	2064	1405
3	133	90	26	2.18985	0.8201063	2025	1375
3	134	90	26	2.278811	0.9158103	2002	1346
3	135	90	26	2.314518	1.012011	1955	1456
3	136	90	26	2.227712	1.075344	1996	1385
3	137	90	26	2.171072	1.101092	2041	1399
3	138	90	26	2.249567	1.101257	2032	1365
3	139	90	26	2.377006	1.080808	2055	1332
3	140	90	26	2.443496	1.036516	2053	1318
3	141	90	26	2.490592	0.9789782	2103	1342
3	142	90	26	2.590943	0.9404814	2124	1393
3	143	90	26	2.690985	0.9460282	2092	1364
3	144	90	26	2.696526	0.9777364	2092	1389
3	145	90	26	2.625111	0.9837799	2169	1397
3	146	90	26	2.598638	0.9315401	2198	1468
3	147	90	26	2.699604	0.846516	2439	1497
3	148	90	26	2.886452	0.7961804	2513	1419
3	149	90	26	3.065297	0.8436184	2433	1476
3	119	91	26	2.477972	1.059035	1905	1084
3	120	91	26	2.296049	1.080395	1929	958
3	121	91	26	2.241256	1.09066	1939	1058
3	122	91	26	2.322521	1.085031	1995	1124
3	123	91	26	2.453962	1.046948	2039	1236
3	124	91	26	2.579861	0.9825381	2118	1243
3	125	91	26	2.704837	0.931209	2116	1500
3	126	91	26	2.838432	0.9307123	2095	1396
3	127	91	26	2.93478	0.970037	2033	1365
3	128	91	26	2.945862	0.9882505	2015	1349
3	129	91	26	2.914156	0.9379149	2060	1363
3	130	91	26	2.821194	0.8368297	2036	1353
3	131	91	26	2.612798	0.7508949	2025	1407
3	132	91	26	2.365309	0.7402151	2106	1486
3	133	91	26	2.260649	0.8134004	2012	1457
3	134	91	26	2.308977	0.9278147	2033	1420
3	135	91	26	2.315441	1.030887	1999	1363
3	136	91	26	2.217246	1.101588	2070	1340
3	137	91	26	2.177845	1.140334	1992	1343
3	138	91	26	2.301589	1.13934	2052	1378
3	139	91	26	2.462888	1.090991	2023	1302
3	140	91	26	2.519528	1.016316	2033	1357
3	141	91	26	2.530609	0.9589432	2078	1366
3	142	91	26	2.617723	0.9464421	2097	1315
3	143	91	26	2.717458	0.9691263	2140	1348
3	144	91	26	2.682366	0.9946253	2085	1452
3	145	91	26	2.503829	0.9894924	2154	1405
3	146	91	26	2.342838	0.9390739	2122	1511
3	147	91	26	2.338836	0.8637361	2185	1524
3	148	91	26	2.472123	0.8125726	2101	1567
3	149	91	26	2.659587	0.8378232	1949	1628
3	119	92	26	2.760245	1.035854	1610	1092
3	120	92	26	2.534303	1.045375	1987	965
3	121	92	26	2.455193	1.039331	1902	1032
3	122	92	26	2.552157	1.030473	2003	1132
3	123	92	26	2.682981	1.01168	2025	1113
3	124	92	26	2.735927	0.972769	2046	1106
3	125	92	26	2.722075	0.9265728	2084	1353
3	126	92	26	2.731002	0.9074486	2088	1377
3	127	92	26	2.820578	0.9262416	2045	1327
3	128	92	26	2.959098	0.9370042	2038	1372
3	129	92	26	3.068991	0.892381	2058	1398
3	130	92	26	3.045289	0.8018928	2074	1353
3	131	92	26	2.83874	0.7257271	2054	1368
3	132	92	26	2.570318	0.7306944	2094	1399
3	133	92	26	2.415484	0.8277229	2047	1391
3	134	92	26	2.386548	0.9609302	2057	1414
3	135	92	26	2.345916	1.066238	2009	1375
3	136	92	26	2.24064	1.125928	2016	1417
3	137	92	26	2.198777	1.145715	2095	1300
3	138	92	26	2.322521	1.113096	2020	1327
3	139	92	26	2.501982	1.024346	2046	1309
3	140	92	26	2.580784	0.9289737	2088	1329
3	141	92	26	2.59125	0.8953614	2137	1332
3	142	92	26	2.663897	0.9324508	2162	1328
3	143	92	26	2.738082	0.9882505	2168	1436
3	144	92	26	2.652199	1.015654	2059	1427
3	145	92	26	2.411174	1.006216	2077	1395
3	146	92	26	2.178768	0.9683812	2185	1581
3	147	92	26	2.094425	0.9165553	2117	1638
3	148	92	26	2.170765	0.8792176	1991	1556
3	120	93	26	2.863366	1.00307	1981	1054
3	121	93	26	2.741776	0.9615925	1967	983
3	122	93	26	2.795337	0.9282286	1910	1018
3	123	93	26	2.879988	0.9186251	1963	1110
3	124	93	26	2.854747	0.9198669	2033	1073
3	125	93	26	2.718381	0.9138233	1969	1200
3	126	93	26	2.598638	0.9093527	2017	1301
3	127	93	26	2.638655	0.913575	2076	1314
3	128	93	26	2.833507	0.8990041	2109	1383
3	129	93	26	3.042826	0.8371609	2034	1357
3	130	93	26	3.103467	0.7458448	2070	1346
3	131	93	26	2.950479	0.686154	2026	1359
3	132	93	26	2.716842	0.7150473	2088	1378
3	133	93	26	2.562315	0.8349255	2023	1363
3	134	93	26	2.492747	0.9793093	2039	1387
3	135	93	26	2.412405	1.075924	2040	1321
3	136	93	26	2.297588	1.108294	2024	1320
3	137	93	26	2.255108	1.092482	2063	1300
3	138	93	26	2.350841	1.027161	2069	1289
3	139	93	26	2.495825	0.9187078	2086	1339
3	140	93	26	2.574012	0.8289648	2163	1323
3	141	93	26	2.602948	0.8268123	2178	1386
3	142	93	26	2.653123	0.9008255	2084	1362
3	143	93	26	2.680211	0.9775708	2157	1333
3	144	93	26	2.589711	1.012342	2090	1481
3	145	93	26	2.394244	1.012177	2099	1556
3	146	93	26	2.190158	0.9927211	2104	1569
3	147	93	26	2.0541	0.962586	2060	1672
3	148	93	26	2.03994	0.9428822	2009	1668
3	121	94	26	2.943707	0.9307123	1967	1066
3	122	94	26	2.899689	0.8639017	1973	976
3	123	94	26	2.903383	0.8480062	1913	1073
3	124	94	26	2.818424	0.8845161	1927	1104
3	125	94	26	2.639886	0.9384944	2015	1193
3	126	94	26	2.477664	0.978647	2018	1242
3	127	94	26	2.482589	0.9825381	2089	1222
3	128	94	26	2.659279	0.9315401	2057	1312
3	129	94	26	2.879372	0.8297099	2019	1297
3	130	94	26	2.987726	0.7184417	1973	1309
3	131	94	26	2.925853	0.6639666	2014	1265
3	132	94	26	2.783024	0.7059405	2085	1289
3	133	94	26	2.667898	0.8301238	1991	1271
3	134	94	26	2.587249	0.9630827	1995	1293
3	135	94	26	2.480434	1.034447	2098	1282
3	136	94	26	2.360999	1.036599	2080	1230
3	137	94	26	2.325907	0.9968606	2078	1256
3	138	94	26	2.403786	0.9240063	2059	1236
3	139	94	26	2.493979	0.830041	2180	1359
3	140	94	26	2.517681	0.768115	2174	1402
3	141	94	26	2.518296	0.7886466	2196	1327
3	142	94	26	2.541999	0.8692002	2181	1410
3	143	94	26	2.548463	0.9452003	2247	1389
3	144	94	26	2.495517	0.98883	2137	1480
3	145	94	26	2.402863	1.006133	2067	1564
3	146	94	26	2.286814	0.9953703	2082	1650
3	147	94	26	2.152295	0.963331	2081	1647
3	122	95	26	2.919389	0.8562851	1951	1002
3	123	95	26	2.775328	0.821017	1993	1086
3	124	95	26	2.618954	0.8711871	1946	1075
3	125	95	26	2.470892	0.9717755	2001	1125
3	126	95	26	2.386548	1.059615	2024	1213
3	127	95	26	2.412405	1.081471	2038	1216
3	128	95	26	2.539536	1.017972	1985	1293
3	129	95	26	2.700527	0.8951958	1995	1271
3	130	95	26	2.81319	0.7732478	2067	1263
3	131	95	26	2.833199	0.7157096	2020	1268
3	132	95	26	2.791951	0.7483284	2068	1215
3	133	95	26	2.735003	0.8468472	2035	1240
3	134	95	26	2.643272	0.9437929	2050	1277
3	135	95	26	2.49521	0.9852701	2077	1221
3	136	95	26	2.365001	0.9754182	2077	1259
3	137	95	26	2.360076	0.9409781	2144	1280
3	138	95	26	2.461965	0.8847644	2111	1325
3	139	95	26	2.526608	0.810834	2129	1338
3	140	95	26	2.48813	0.7635615	2208	1362
3	141	95	26	2.426565	0.7835137	2195	1355
3	142	95	26	2.403171	0.8525596	2164	1391
3	143	95	26	2.397014	0.9259105	2228	1427
3	144	95	26	2.392089	0.9854357	2213	1520
3	145	95	26	2.398246	1.017558	2170	1640
3	146	95	26	2.372081	0.9926383	2390	1623
3	147	95	26	2.270499	0.9265728	2143	1622
3	122	96	26	3.061911	0.8803766	1992	1219
3	123	96	26	2.706992	0.8209342	1898	994
3	124	96	26	2.434876	0.8606729	1920	1074
3	125	96	26	2.335142	0.9701198	1985	1089
3	126	96	26	2.373312	1.07493	2007	1136
3	127	96	26	2.445958	1.111192	1992	1250
3	128	96	26	2.493979	1.061767	2071	1217
3	129	96	26	2.534611	0.9609302	2032	1230
3	130	96	26	2.605718	0.8651435	2074	1220
3	131	96	26	2.685444	0.8182022	2123	1190
3	132	96	26	2.738698	0.8388166	2042	1276
3	133	96	26	2.738082	0.9007427	2022	1260
3	134	96	26	2.637732	0.9574531	2140	1231
3	135	96	26	2.44288	0.9834487	2050	1286
3	136	96	26	2.279734	0.9923072	2164	1312
3	137	96	26	2.306207	0.991976	2065	1268
3	138	96	26	2.488438	0.9564596	2317	1308
3	139	96	26	2.611875	0.8754093	2247	1356
3	140	96	26	2.56016	0.8000715	2339	1405
3	141	96	26	2.430567	0.7892261	2253	1339
3	142	96	26	2.346531	0.8461021	2308	1427
3	143	96	26	2.329909	0.9375837	2251	1517
3	144	96	26	2.358229	1.03097	2236	1632
3	145	96	26	2.418562	1.077497	2098	1669
3	146	96	26	2.445035	1.027906	1878	1676
3	123	97	26	2.837816	0.8552916	1957	1179
3	124	97	26	2.421948	0.8802111	1908	977
3	125	97	26	2.324984	0.9591916	1903	1086
3	126	97	26	2.441957	1.032377	1944	1077
3	127	97	26	2.538305	1.051336	1941	1073
3	128	97	26	2.49798	1.009527	2030	1110
3	129	97	26	2.397322	0.9410608	2044	1172
3	130	97	26	2.392089	0.8890694	2094	1214
3	131	97	26	2.501058	0.8795487	2040	1238
3	132	97	26	2.640502	0.9150652	2010	1293
3	133	97	26	2.700527	0.9654008	2184	1291
3	134	97	26	2.600793	0.9986819	2217	1279
3	135	97	26	2.371773	1.019959	2149	1326
3	136	97	26	2.187079	1.060691	2201	1292
3	137	97	26	2.22094	1.10639	2114	1323
3	138	97	26	2.444111	1.089419	2261	1341
3	139	97	26	2.634653	0.9798889	2280	1416
3	140	97	26	2.634038	0.84693	2424	1378
3	141	97	26	2.51214	0.790054	2147	1386
3	142	97	26	2.420409	0.8427077	2238	1374
3	143	97	26	2.398246	0.9678845	2321	1510
3	144	97	26	2.433645	1.099933	2152	1675
3	145	97	26	2.505368	1.159872	1957	1754
3	146	97	26	2.546	1.099933	1904	1811
3	124	98	26	2.569703	0.9677189	1973	1164
3	125	98	26	2.433337	1.005388	1966	1101
3	126	98	26	2.562007	1.01524	1979	1111
3	127	98	26	2.644812	0.9806339	1933	1060
3	128	98	26	2.530609	0.9163898	1972	1045
3	129	98	26	2.327446	0.861832	2078	1035
3	130	98	26	2.249259	0.8552916	2055	1072
3	131	98	26	2.367771	0.9051305	2065	1264
3	132	98	26	2.562931	0.9811307	2158	1310
3	133	98	26	2.666051	1.034447	2175	1268
3	134	98	26	2.56447	1.040656	2214	1304
3	135	98	26	2.304976	1.037261	2218	1361
3	136	98	26	2.096272	1.0847	2273	1307
3	137	98	26	2.119974	1.166412	2339	1402
3	138	98	26	2.332064	1.18148	2242	1397
3	139	98	26	2.524453	1.062926	2228	1397
3	140	98	26	2.575244	0.8840194	2238	1358
3	141	98	26	2.549694	0.7874048	2258	1329
3	142	98	26	2.539844	0.8410519	2512	1527
3	143	98	26	2.556466	0.9938802	2128	1707
3	144	98	26	2.601101	1.140334	1959	1779
3	125	99	26	2.544769	1.096042	1972	1121
3	126	99	26	2.629728	1.061684	2028	1142
3	127	99	26	2.682981	0.9832832	2029	1057
3	128	99	26	2.538921	0.8924638	1960	1062
3	129	99	26	2.308362	0.8432872	2032	1070
3	130	99	26	2.220016	0.8773134	1987	1031
3	131	99	26	2.348994	0.9764945	2076	1069
3	132	99	26	2.558313	1.074185	2155	1116
3	133	99	26	2.663281	1.105645	2176	1244
3	134	99	26	2.555851	1.062429	2273	1259
3	135	99	26	2.292047	1.010438	2224	1343
3	136	99	26	2.077187	1.03097	2292	1262
3	137	99	26	2.068876	1.122534	2323	1321
3	138	99	26	2.212629	1.177506	2344	1339
3	139	99	26	2.367771	1.093641	2165	1142
3	140	99	26	2.476125	0.9153135	2311	1230
3	141	99	26	2.591866	0.7999887	2396	1560
3	142	99	26	2.726077	0.8492481	2139	1769
3	125	100	26	2.590943	1.145218	2013	1361
3	126	100	26	2.55462	1.124521	1994	1286
3	127	100	26	2.564778	1.052743	1949	1288
3	128	100	26	2.46412	0.9615925	1990	1163
3	129	100	26	2.303744	0.9214399	1928	1144
3	130	100	26	2.253261	0.9746732	2075	1187
3	131	100	26	2.382547	1.080808	2101	1141
3	132	100	26	2.578322	1.153663	2209	1197
3	133	100	26	2.666667	1.13222	2247	1226
3	134	100	26	2.560468	1.038503	2253	1263
3	135	100	26	2.33545	0.9549694	2238	1275
3	136	100	26	2.163377	0.9565424	2302	1366
3	137	100	26	2.145831	1.042394	2221	1334
3	138	100	26	2.225557	1.120464	2215	1184
3	139	100	26	2.336373	1.086686	2436	1316
3	140	100	26	2.505676	0.9478496	2243	1510
3	128	101	26	2.32129	1.040656	1963	1210
3	129	101	26	2.275424	0.9887472	1965	1215
3	130	101	26	2.262804	1.022608	2096	1267
3	131	101	26	2.344377	1.097697	2019	1200
3	132	101	26	2.492747	1.129571	2187	1201
3	133	101	26	2.58848	1.075675	2131	1230
3	134	101	26	2.54046	0.9750871	2139	1319
3	135	101	26	2.398553	0.9052961	2216	1201
3	136	101	26	2.291123	0.9168865	2337	1145
3	137	101	26	2.273577	0.9955359	2444	1176
3	138	101	26	2.318212	1.072447	2407	1392
3	131	102	26	2.180307	1.001083	1961	1095
3	132	102	26	2.280349	1.029397	2046	1084
3	133	102	26	2.403479	0.9958671	2136	1077
3	134	102	26	2.441649	0.9328648	2199	1004
3	135	102	26	2.39486	0.8979279	2195	1058
3	136	102	26	2.349302	0.9173005	2344	1211
3	133	103	26	2.211705	0.9864292	2199	946
3	134	103	26	2.316365	0.9610958	2044	971
4	142	65	27	3.189657	0.9331959	1816	1754
4	143	65	27	3.056986	0.9586949	1799	1773
4	144	65	27	2.895687	0.9458626	1755	1729
4	138	66	27	3.815768	1.050591	1795	1208
4	139	66	27	3.752357	0.9658147	1857	1270
4	140	66	27	3.687099	0.9117536	1965	1284
4	141	66	27	3.547347	0.8976795	1854	1340
4	142	66	27	3.384817	0.9020673	1903	1556
4	143	66	27	3.234907	0.9050477	1883	1669
4	144	66	27	3.03236	0.9107602	1929	1596
4	145	66	27	2.719612	0.9363419	1905	1550
4	146	66	27	2.395783	0.9881677	1841	1649
4	138	67	27	3.924122	1.075096	1893	1121
4	139	67	27	3.927816	1.018054	1892	1182
4	140	67	27	3.863789	0.9741764	2051	1171
4	141	67	27	3.680634	0.944538	1879	1158
4	142	67	27	3.479626	0.9082765	1906	1194
4	143	67	27	3.309708	0.8729256	1879	1335
4	144	67	27	3.091154	0.8788865	1928	1570
4	145	67	27	2.781793	0.9433789	1855	1537
4	146	67	27	2.495825	1.032294	1973	1597
4	147	67	27	2.369618	1.091074	1869	1598
4	137	68	27	4.007542	1.130151	1832	1012
4	138	68	27	3.937974	1.104652	1900	988
4	139	68	27	3.985995	1.061105	1906	1025
4	140	68	27	3.911809	1.033536	1823	1099
4	141	68	27	3.680942	1.013584	1860	1142
4	142	68	27	3.443611	0.9610958	1900	1144
4	143	68	27	3.289084	0.8942024	1955	1192
4	144	68	27	3.127785	0.8890694	1949	1394
4	145	68	27	2.89107	0.9733485	1854	1535
4	146	68	27	2.659895	1.07907	1932	1585
4	147	68	27	2.545693	1.1251	1801	1648
4	148	68	27	2.519528	1.09124	1860	1618
4	149	68	27	2.466582	1.008451	1856	1680
4	137	69	27	3.874563	1.169144	1878	1040
4	138	69	27	3.807457	1.140416	1876	970
4	139	69	27	3.851476	1.081719	1830	1047
4	140	69	27	3.794837	1.055227	1839	1061
4	141	69	27	3.581208	1.055723	1988	1022
4	142	69	27	3.356805	1.021366	1862	1154
4	143	69	27	3.24876	0.9572875	1846	1188
4	144	69	27	3.189657	0.9480979	1871	1413
4	145	69	27	3.046828	1.02832	1976	1539
4	146	69	27	2.847975	1.12063	1840	1575
4	147	69	27	2.689446	1.141327	1838	1571
4	148	69	27	2.564778	1.090991	1868	1638
4	149	69	27	2.419178	1.023022	1771	1603
4	150	69	27	2.32406	0.9812135	1788	1522
4	136	70	27	3.934896	1.175271	1911	1185
4	137	70	27	3.649237	1.210373	1953	1261
4	138	70	27	3.561199	1.156146	1830	1229
4	139	70	27	3.591982	1.061022	1851	1043
4	140	70	27	3.572896	1.018717	1848	1003
4	141	70	27	3.432222	1.036599	1844	1031
4	142	70	27	3.276771	1.041732	1961	1104
4	143	70	27	3.226288	1.016233	1953	1125
4	144	70	27	3.226288	1.021697	1893	1330
4	145	70	27	3.137943	1.08263	1918	1486
4	146	70	27	2.942168	1.137022	1846	1621
4	147	70	27	2.715303	1.130068	1782	1620
4	148	70	27	2.513679	1.085527	1796	1623
4	149	70	27	2.356997	1.055475	1790	1580
4	150	70	27	2.288353	1.053736	1809	1615
4	151	70	27	2.383778	1.066817	1833	1597
4	136	71	27	3.672015	1.22097	1836	1226
4	137	71	27	3.391281	1.237942	1936	1340
4	138	71	27	3.27831	1.145384	1924	1319
4	139	71	27	3.300166	1.012839	1859	1143
4	140	71	27	3.309401	0.9518234	1839	1096
4	141	71	27	3.225365	0.9787298	1866	1044
4	142	71	27	3.12717	1.021449	1944	1040
4	143	71	27	3.118243	1.042229	1893	1104
4	144	71	27	3.15672	1.06897	1902	1207
4	145	71	27	3.106238	1.110364	1849	1477
4	146	71	27	2.910155	1.125432	1836	1581
4	147	71	27	2.638347	1.09836	1841	1592
4	148	71	27	2.408096	1.071205	1759	1631
4	149	71	27	2.275117	1.078325	1774	1643
4	150	71	27	2.245873	1.098608	1799	1604
4	151	71	27	2.3453	1.098525	1858	1542
4	135	72	27	3.81977	1.188351	1975	1224
4	136	72	27	3.479011	1.268242	1899	1257
4	137	72	27	3.203202	1.256569	1895	1391
4	138	72	27	3.040979	1.132138	2018	1454
4	139	72	27	3.010813	0.9831176	1859	1477
4	140	72	27	3.008966	0.9176316	1879	1202
4	141	72	27	2.940321	0.9466077	1893	1089
4	142	72	27	2.861211	1.003649	1879	1084
4	143	72	27	2.884605	1.046534	1860	1027
4	144	72	27	2.986495	1.083954	1892	1221
4	145	72	27	3.001886	1.112185	1934	1522
4	146	72	27	2.829505	1.104321	1937	1689
4	147	72	27	2.547232	1.068473	1794	1650
4	148	72	27	2.308977	1.050756	1753	1662
4	149	72	27	2.179999	1.067065	1744	1667
4	150	72	27	2.147678	1.07907	1757	1652
4	151	72	27	2.210782	1.056717	1818	1636
4	135	73	27	3.683405	1.227676	1913	1254
4	136	73	27	3.381739	1.297384	1870	1306
4	137	73	27	3.101312	1.264683	1963	1387
4	138	73	27	2.866136	1.13429	1993	1475
4	139	73	27	2.755935	1.002407	1847	1493
4	140	73	27	2.723922	0.953562	1829	1462
4	141	73	27	2.655585	0.9803028	1865	1127
4	142	73	27	2.575859	1.022277	1814	1068
4	143	73	27	2.625726	1.051004	1814	1077
4	144	73	27	2.797492	1.080229	1962	1351
4	145	73	27	2.88676	1.104983	1902	1509
4	146	73	27	2.752857	1.097615	1910	1571
4	147	73	27	2.478895	1.06334	1827	1598
4	148	73	27	2.241564	1.04049	1773	1666
4	149	73	27	2.115357	1.038421	1756	1645
4	150	73	27	2.063335	1.024264	1810	1580
4	151	73	27	2.066721	0.9851874	1858	1546
4	134	74	27	4.075263	1.122865	1476	1326
4	135	74	27	3.663396	1.223122	1915	1181
4	136	74	27	3.344184	1.28273	1868	1296
4	137	74	27	3.047443	1.246966	1904	1346
4	138	74	27	2.773789	1.141327	1870	1469
4	139	74	27	2.610643	1.054068	1888	1509
4	140	74	27	2.554004	1.032708	1870	1624
4	141	74	27	2.507215	1.054896	1897	1470
4	142	74	27	2.451807	1.062843	1947	1360
4	143	74	27	2.491824	1.05117	1901	1427
4	144	74	27	2.647582	1.058455	2064	1511
4	145	74	27	2.742084	1.090826	1924	1653
4	146	74	27	2.62388	1.105148	1870	1660
4	147	74	27	2.36377	1.079401	1853	1692
4	148	74	27	2.166147	1.039828	1832	1631
4	149	74	27	2.095656	1.006464	1821	1638
4	150	74	27	2.06395	0.9694574	1710	1656
4	151	74	27	2.019008	0.9308779	1888	1587
4	134	75	27	4.143292	1.092068	1858	1459
4	135	75	27	3.687099	1.183881	1900	1274
4	136	75	27	3.324176	1.224861	1879	1373
4	137	75	27	3.013583	1.185122	1862	1447
4	138	75	27	2.751626	1.109702	1920	1493
4	139	75	27	2.594636	1.069632	1880	1542
4	140	75	27	2.54323	1.087432	1865	1571
4	141	75	27	2.52353	1.110033	1862	1616
4	142	75	27	2.486283	1.083209	1809	1554
4	143	75	27	2.468737	1.025919	1917	1587
4	144	75	27	2.503829	1.010355	1927	1543
4	145	75	27	2.501058	1.060111	1950	1657
4	146	75	27	2.374235	1.110198	1878	1661
4	147	75	27	2.186156	1.098194	1889	1662
4	148	75	27	2.084574	1.037179	1778	1656
4	149	75	27	2.09935	0.9709476	1884	1645
4	150	75	27	2.121205	0.9202809	1855	1600
